公司名,股票代码,财报标题,发布时间,PDF链接,stock_type
东微半导,688261,东微半导：苏州东微半导体股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219885556.PDF,kcb
杭州柯林,688611,杭州柯林：杭州柯林电气股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219886972.PDF,kcb
宏华数科,688789,宏华数科：杭州宏华数码科技股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219887752.PDF,kcb
华强科技,688151,华强科技：湖北华强科技股份有限公司2022年半年度报告（更正稿）,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219884542.PDF,kcb
新相微,688593,新相微：新相微2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219886863.PDF,kcb
皖仪科技,688600,皖仪科技：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219886896.PDF,kcb
倍轻松,688793,倍轻松：2023年年度报告（更正版）,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219887775.PDF,kcb
唯赛勃,688718,唯赛勃：唯赛勃2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219887514.PDF,kcb
有研粉材,688456,有研粉材：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219886350.PDF,kcb
国芯科技,688262,国芯科技：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219885580.PDF,kcb
迈得医疗,688310,迈得医疗：迈得医疗工业设备股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219885811.PDF,kcb
思特威,688213,思特威：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219885247.PDF,kcb
嘉和美康,688246,嘉和美康：嘉和美康2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219885439.PDF,kcb
艾隆科技,688329,艾隆科技：艾隆科技2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219885960.PDF,kcb
硕世生物,688399,硕世生物：江苏硕世生物科技股份有限公司2023年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219886288.PDF,kcb
优刻得,688158,优刻得：优刻得2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219884584.PDF,kcb
华强科技,688151,华强科技：湖北华强科技股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219884534.PDF,kcb
思林杰,688115,思林杰：思林杰2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219883810.PDF,kcb
赛伦生物,688163,赛伦生物：赛伦生物：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219855136.PDF,kcb
药康生物,688046,药康生物：药康生物2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219882875.PDF,kcb
佳华科技,688051,佳华科技：2023年年度报告（修订版）,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219882961.PDF,kcb
宝兰德,688058,宝兰德：北京宝兰德软件股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219883314.PDF,kcb
奥福环保,688021,奥福环保：山东奥福环保科技股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219882645.PDF,kcb
华强科技,688151,华强科技：湖北华强科技股份有限公司2022年年度报告（更正稿）,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219884553.PDF,kcb
八亿时空,688181,八亿时空：八亿时空2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219884935.PDF,kcb
亚信安全,688225,亚信安全：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219885347.PDF,kcb
博睿数据,688229,博睿数据：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219885375.PDF,kcb
凯尔达,688255,凯尔达：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219885493.PDF,kcb
炬光科技,688167,炬光科技：西安炬光科技股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219884837.PDF,kcb
希荻微,688173,希荻微：希荻微2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219884912.PDF,kcb
博拓生物,688767,博拓生物：博拓生物2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219887679.PDF,kcb
嘉必优,688089,嘉必优：嘉必优生物技术（武汉）股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219883430.PDF,kcb
斯瑞新材,688102,斯瑞新材：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219883645.PDF,kcb
诺唯赞,688105,诺唯赞：2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219883679.PDF,kcb
赛诺医疗,688108,赛诺医疗：赛诺医疗科学技术股份有限公司2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219883776.PDF,kcb
联影医疗,688271,联影医疗：联影医疗2023年年度报告,2024-04-26 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-27/1219885630.PDF,kcb
长光华芯,688048,长光华芯：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219837753.PDF,kcb
莱伯泰科,688056,莱伯泰科：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219837951.PDF,kcb
极米科技,688696,极米科技：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219819582.PDF,kcb
阳光诺和,688621,阳光诺和：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219841155.PDF,kcb
毕得医药,688073,毕得医药：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219840687.PDF,kcb
中钢洛耐,688119,中钢洛耐：中钢洛耐2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219840874.PDF,kcb
松井股份,688157,松井股份：湖南松井新材料股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219820213.PDF,kcb
容知日新,688768,容知日新：容知日新2023年年度报告全文,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839530.PDF,kcb
德龙激光,688170,德龙激光：德龙激光2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838186.PDF,kcb
固德威,688390,固德威：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219823878.PDF,kcb
山外山,688410,山外山：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219823898.PDF,kcb
安博通,688168,安博通：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219823757.PDF,kcb
光格科技,688450,光格科技：光格科技2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838803.PDF,kcb
*ST慧辰,688500,*ST慧辰：2023年年度报告全文,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838926.PDF,kcb
航天南湖,688552,航天南湖：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838988.PDF,kcb
盛邦安全,688651,盛邦安全：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839371.PDF,kcb
三友医疗,688085,三友医疗：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219816577.PDF,kcb
宏力达,688330,宏力达：宏力达2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219821177.PDF,kcb
华峰测控,688200,华峰测控：华峰测控2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838216.PDF,kcb
科捷智能,688455,科捷智能：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838823.PDF,kcb
吉贝尔,688566,吉贝尔：吉贝尔2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839075.PDF,kcb
上海合晶,688584,上海合晶：上海合晶2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219816113.PDF,kcb
益方生物,688382,益方生物：益方生物科技（上海）股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838579.PDF,kcb
安恒信息,688023,安恒信息：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219841537.PDF,kcb
巨一科技,688162,巨一科技：巨一科技2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219841594.PDF,kcb
秦川物联,688528,秦川物联：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219841630.PDF,kcb
美埃科技,688376,美埃科技：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219823834.PDF,kcb
星球石墨,688633,星球石墨：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219822496.PDF,kcb
致远互联,688369,致远互联：北京致远互联软件股份有限公司2023年年年度报告全文,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219841101.PDF,kcb
威迈斯,688612,威迈斯：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219841135.PDF,kcb
科思科技,688788,科思科技：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219842347.PDF,kcb
新锐股份,688257,新锐股份：新锐股份2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219840972.PDF,kcb
路德环境,688156,路德环境：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838109.PDF,kcb
威腾电气,688226,威腾电气：威腾电气集团股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838277.PDF,kcb
隆达股份,688231,隆达股份：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838328.PDF,kcb
华润微,688396,华润微：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838603.PDF,kcb
路维光电,688401,路维光电：路维光电2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838655.PDF,kcb
康为世纪,688426,康为世纪：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838669.PDF,kcb
兴图新科,688081,兴图新科：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219840716.PDF,kcb
奥精医疗,688613,奥精医疗：奥精医疗：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219818438.PDF,kcb
和林微纳,688661,和林微纳：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219818452.PDF,kcb
伟思医疗,688580,伟思医疗：南京伟思医疗科技股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219819557.PDF,kcb
信科移动,688387,信科移动：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219822437.PDF,kcb
禾信仪器,688622,禾信仪器：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839336.PDF,kcb
精智达,688627,精智达：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839346.PDF,kcb
莱特光电,688150,莱特光电：陕西莱特光电材料股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219823737.PDF,kcb
云天励飞,688343,云天励飞：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219842858.PDF,kcb
索辰科技,688507,索辰科技：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219821216.PDF,kcb
莱尔科技,688683,莱尔科技：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219817791.PDF,kcb
新风光,688663,新风光：新风光2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839400.PDF,kcb
天合光能,688599,天合光能：天合光能股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839182.PDF,kcb
源杰科技,688498,源杰科技：陕西源杰半导体科技股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219816634.PDF,kcb
井松智能,688251,井松智能：井松智能2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219816098.PDF,kcb
德科立,688205,德科立：无锡市德科立光电子技术股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838253.PDF,kcb
天智航,688277,天智航：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838387.PDF,kcb
欧林生物,688319,欧林生物：成都欧林生物科技股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838417.PDF,kcb
光云科技,688365,光云科技：光云科技：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838534.PDF,kcb
精进电动,688280,精进电动：精进电动科技股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219843178.PDF,kcb
中研股份,688716,中研股份：吉林省中研高分子材料股份有限公司2023年年度报告全文,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219817833.PDF,kcb
云涌科技,688060,云涌科技：云涌科技2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219837973.PDF,kcb
中望软件,688083,中望软件：中望软件2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838017.PDF,kcb
杭可科技,688006,杭可科技：杭可科技2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219837686.PDF,kcb
南微医学,688029,南微医学：南微医学科技股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219837709.PDF,kcb
纳芯微,688052,纳芯微：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219837808.PDF,kcb
华大智造,688114,华大智造：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838069.PDF,kcb
艾力斯,688578,艾力斯：上海艾力斯医药科技股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839095.PDF,kcb
司南导航,688592,司南导航：司南导航2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839161.PDF,kcb
唯捷创芯,688153,唯捷创芯：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219821131.PDF,kcb
海天瑞声,688787,海天瑞声：海天瑞声2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219843202.PDF,kcb
工大高科,688367,工大高科：工大高科2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219822419.PDF,kcb
普元信息,688118,普元信息：普元信息技术股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219840784.PDF,kcb
纬德信息,688171,纬德信息：广东纬德信息科技股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219840895.PDF,kcb
金科环境,688466,金科环境：金科环境：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838857.PDF,kcb
华曙高科,688433,华曙高科：2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219838764.PDF,kcb
科汇股份,688681,科汇股份：科汇股份2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839450.PDF,kcb
宏微科技,688711,宏微科技：江苏宏微科技股份有限公司2023年年度报告,2024-04-25 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839500.PDF,kcb
燕麦科技,688312,燕麦科技：2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219798188.PDF,kcb
信宇人,688573,信宇人：深圳市信宇人科技股份有限公司2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219802909.PDF,kcb
华盛锂电,688353,华盛锂电：江苏华盛锂电材料股份有限公司2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219790237.PDF,kcb
赛科希德,688338,赛科希德：赛科希德2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219793367.PDF,kcb
品茗科技,688109,品茗科技：2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219792027.PDF,kcb
蓝特光学,688127,蓝特光学：2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219802484.PDF,kcb
皓元医药,688131,皓元医药：上海皓元医药股份有限公司2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219804332.PDF,kcb
正弦电气,688395,正弦电气：2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219801672.PDF,kcb
*ST富吉,688272,*ST富吉：2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219788656.PDF,kcb
纳微科技,688690,纳微科技：苏州纳微科技股份有限公司2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219794676.PDF,kcb
峰岹科技,688279,峰岹科技：2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219802860.PDF,kcb
中信博,688408,中信博：中信博2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219804557.PDF,kcb
嘉元科技,688388,嘉元科技：广东嘉元科技股份有限公司2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219803828.PDF,kcb
海泰新光,688677,海泰新光：海泰新光2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219793411.PDF,kcb
成都先导,688222,成都先导：成都先导药物开发股份有限公司2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219796049.PDF,kcb
清越科技,688496,清越科技：清越科技2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219804584.PDF,kcb
创耀科技,688259,创耀科技：2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219803540.PDF,kcb
青云科技,688316,青云科技：2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219802878.PDF,kcb
盛科通信,688702,盛科通信：盛科通信2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219796746.PDF,kcb
丛麟科技,688370,丛麟科技：丛麟科技2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219804042.PDF,kcb
莱斯信息,688631,莱斯信息：莱斯信息2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219798232.PDF,kcb
晶品特装,688084,晶品特装：2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219791943.PDF,kcb
倍轻松,688793,倍轻松：2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219802185.PDF,kcb
中科飞测,688361,中科飞测：深圳中科飞测科技股份有限公司2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219796718.PDF,kcb
英方软件,688435,英方软件：2023年年度报告,2024-04-24 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-25/1219797372.PDF,kcb
灿勤科技,688182,灿勤科技：江苏灿勤科技股份有限公司2023年年度报告,2024-04-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-24/1219768893.PDF,kcb
航天软件,688562,航天软件：北京神舟航天软件技术股份有限公司2023年年度报告,2024-04-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-24/1219769952.PDF,kcb
三孚新科,688359,三孚新科：三孚新科：2023年年度报告,2024-04-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-24/1219768304.PDF,kcb
利元亨,688499,利元亨：广东利元亨智能装备股份有限公司2023年年度报告(更正版),2024-04-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-24/1219767994.PDF,kcb
昀冢科技,688260,昀冢科技：2023年年度报告,2024-04-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-24/1219769338.PDF,kcb
京仪装备,688652,京仪装备：2023年年度报告,2024-04-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-24/1219774713.PDF,kcb
美迪西,688202,美迪西：美迪西：2023年年度报告,2024-04-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-24/1219767073.PDF,kcb
金冠电气,688517,金冠电气：2023年年度报告,2024-04-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-24/1219772169.PDF,kcb
芯碁微装,688630,芯碁微装：2023年年度报告,2024-04-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-24/1219764840.PDF,kcb
博众精工,688097,博众精工：博众精工2023年年度报告,2024-04-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-24/1219769915.PDF,kcb
瀚川智能,688022,瀚川智能：2023年年度报告,2024-04-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-24/1219773936.PDF,kcb
康鹏科技,688602,康鹏科技：上海康鹏科技股份有限公司2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219741670.PDF,kcb
中国电研,688128,中国电研：中国电研2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219738733.PDF,kcb
霍莱沃,688682,霍莱沃：2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219739326.PDF,kcb
传音控股,688036,传音控股：传音控股2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219746989.PDF,kcb
安杰思,688581,安杰思：安杰思2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219739253.PDF,kcb
圣诺生物,688117,圣诺生物：2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219741569.PDF,kcb
会通股份,688219,会通股份：会通新材料股份有限公司2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219745933.PDF,kcb
昱能科技,688348,昱能科技：2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219746690.PDF,kcb
景业智能,688290,景业智能：景业智能2023年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219738913.PDF,kcb
中触媒,688267,中触媒：中触媒新材料股份有限公司2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219743913.PDF,kcb
中科微至,688211,中科微至：中科微至2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219741592.PDF,kcb
呈和科技,688625,呈和科技：2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219745994.PDF,kcb
西山科技,688576,西山科技：重庆西山科技股份有限公司2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219744916.PDF,kcb
睿创微纳,688002,睿创微纳：2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219748354.PDF,kcb
安必平,688393,安必平：2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219738972.PDF,kcb
磁谷科技,688448,磁谷科技：南京磁谷科技股份有限公司2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219739202.PDF,kcb
罗普特,688619,罗普特：罗普特科技集团股份有限公司2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219741721.PDF,kcb
悦安新材,688786,悦安新材：悦安新材2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219741769.PDF,kcb
杭华股份,688571,杭华股份：杭华油墨股份有限公司2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219735215.PDF,kcb
成大生物,688739,成大生物：辽宁成大生物股份有限公司2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219739366.PDF,kcb
晶科能源,688223,晶科能源：晶科能源2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219742528.PDF,kcb
苑东生物,688513,苑东生物：苑东生物：2023年年度报告,2024-04-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-23/1219744240.PDF,kcb
赛恩斯,688480,赛恩斯：赛恩斯环保股份有限公司2023年年度报告,2024-04-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-22/1219728773.PDF,kcb
金橙子,688291,金橙子：2023年年度报告,2024-04-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-22/1219728698.PDF,kcb
福立旺,688678,福立旺：2023年年度报告,2024-04-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-22/1219728839.PDF,kcb
